word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
不动声色,0.061361,0.039920,-0.025028,0.130550,100,1.537104,68,128,4,9,0.002581,0.168317
空空荡荡,0.061277,0.034303,-0.000767,0.119010,100,1.786359,21,64,2,7,-0.003097,0.178218
何尝,0.061168,0.039730,-0.018722,0.138456,100,1.539620,33,95,3,5,-0.001940,0.168317
遗憾,0.061108,0.038913,0.000779,0.134156,100,1.570368,92,291,4,15,0.009703,0.207921
压根儿,0.061107,0.031235,0.005729,0.123773,100,1.956402,39,105,2,5,0.010900,0.217822
双眼,0.061049,0.038341,-0.022996,0.133630,100,1.592276,51,273,1,7,-0.000471,0.148515
概念,0.060950,0.034289,0.000166,0.122237,100,1.777518,18,149,1,14,-0.000270,0.198020
一记,0.060818,0.038087,-0.006346,0.127309,100,1.596828,44,151,0,6,0.001252,0.158416
心思,0.060587,0.037261,-0.010454,0.119822,100,1.625998,776,538,19,13,-0.000100,0.108911
狐狸,0.060581,0.040976,-0.019960,0.134982,100,1.478443,57,221,2,5,0.005335,0.128713
下楼,0.060326,0.037633,-0.019937,0.127012,100,1.603009,57,187,2,5,-0.001914,0.148515
属于,0.060262,0.037382,-0.017229,0.129760,100,1.612043,265,718,3,13,-0.003291,0.168317
所谓,0.060163,0.040001,-0.011028,0.126481,100,1.504035,169,451,1,11,0.009961,0.198020
红色,0.059997,0.033677,-0.003030,0.119397,100,1.781557,274,489,1,8,0.000507,0.237624
伤感,0.059762,0.039407,-0.010181,0.138225,100,1.516531,38,143,7,15,0.001525,0.178218
哽咽,0.059729,0.036336,-0.006009,0.124659,100,1.643798,49,131,2,6,0.000400,0.148515
尴尬,0.059539,0.037000,-0.007403,0.121907,100,1.609142,105,383,3,6,0.006107,0.188119
妒忌,0.059377,0.037613,-0.012462,0.123489,100,1.578642,13,35,2,5,0.006889,0.227723
否定,0.059259,0.036391,-0.013515,0.145325,100,1.628382,71,183,4,12,-0.002435,0.198020
进入,0.059256,0.043996,-0.020878,0.145811,100,1.346843,504,937,8,14,-0.008198,0.158416
极度,0.059219,0.043030,-0.025307,0.139139,100,1.376209,68,80,5,5,-0.000237,0.188119
暗淡,0.059047,0.037785,-0.014755,0.126359,100,1.562700,70,95,1,6,0.004782,0.217822
这辈子,0.058988,0.034642,-0.011213,0.124304,100,1.702779,56,254,1,6,0.010614,0.217822
男人,0.058986,0.037759,-0.009198,0.130058,100,1.562192,1108,3687,34,69,0.001259,0.158416
颤栗,0.058980,0.037629,-0.008978,0.130139,100,1.567407,15,53,3,9,-0.000359,0.198020
嘲笑,0.058974,0.037978,-0.007059,0.129618,100,1.552859,116,207,6,12,0.000178,0.207921
不再,0.058767,0.036827,-0.006675,0.120039,100,1.595743,858,1763,24,63,0.005491,0.217822
怨恨,0.058644,0.037234,-0.014845,0.120460,100,1.575019,100,142,15,27,0.004423,0.178218
一辈子,0.058615,0.038712,-0.005935,0.139954,100,1.514155,730,968,16,16,0.003920,0.217822
好奇,0.058512,0.034387,-0.006939,0.122607,100,1.701572,172,322,5,14,-0.000186,0.168317
未来,0.058504,0.038950,-0.029864,0.129129,100,1.502034,170,546,6,18,0.006560,0.237624
之类,0.058166,0.040733,-0.016452,0.142882,100,1.427992,109,327,0,9,0.008751,0.178218
什么样,0.057888,0.039526,-0.030608,0.137750,100,1.464541,382,531,4,14,-0.001662,0.198020
怜爱,0.057881,0.035224,-0.004888,0.128658,100,1.643215,12,43,0,7,-0.000912,0.188119
烦恼,0.057806,0.037738,-0.017765,0.140600,100,1.531793,131,227,14,32,0.003380,0.207921
没什么,0.057705,0.035699,-0.009584,0.132787,100,1.616425,220,902,3,18,0.003296,0.237624
个个,0.057545,0.036584,-0.006712,0.118069,100,1.572963,292,307,18,8,-0.001929,0.148515
红马,0.057443,0.034606,-0.012827,0.126752,100,1.659906,12,267,0,7,0.000077,0.247525
几分,0.057279,0.034462,-0.003219,0.121259,100,1.662078,315,388,26,25,0.003379,0.227723
冷笑,0.057209,0.036002,-0.008008,0.123796,100,1.589047,413,449,12,29,0.004920,0.158416
小林,0.057181,0.041583,-0.022372,0.140285,100,1.375085,155,636,0,24,0.000812,0.158416
烦透了,0.057156,0.030166,-0.004353,0.112453,100,1.894727,5,14,2,6,0.005961,0.212121
刺痛,0.057145,0.036789,-0.011726,0.118621,100,1.553288,35,62,5,15,0.007484,0.237624
肮脏,0.056943,0.040355,-0.014031,0.128091,100,1.411039,65,223,3,9,-0.002081,0.188119
割肉,0.056833,0.040305,-0.008379,0.129108,100,1.410080,18,39,4,5,0.007888,0.217822
血管,0.056808,0.038924,-0.015846,0.150296,100,1.459457,55,100,5,7,0.003267,0.227723
几十年,0.056789,0.037582,-0.009204,0.124477,100,1.511050,167,381,6,8,0.000182,0.207921
梅花,0.056699,0.043101,-0.022115,0.131862,100,1.315480,38,121,1,6,0.001751,0.217822
不在乎,0.056610,0.036683,-0.002940,0.132364,100,1.543242,188,222,5,6,0.004552,0.217822
不想,0.056528,0.042145,-0.031902,0.133610,100,1.341279,1111,2099,25,58,0.001852,0.178218
一刀,0.056369,0.038236,-0.021865,0.125049,100,1.474210,141,176,9,12,0.005984,0.138614
之前,0.056349,0.038141,-0.016547,0.134484,100,1.477373,514,1151,9,18,-0.000947,0.168317
刹那间,0.056268,0.036278,-0.017074,0.123947,100,1.551010,81,218,11,17,-0.004680,0.108911
宁宁,0.056160,0.041065,-0.029328,0.130189,100,1.367595,5,273,0,5,-0.003960,0.158416
八九分,0.056150,0.038068,-0.015574,0.131408,100,1.474994,14,8,4,5,-0.000463,0.168317
终于,0.056103,0.038451,-0.018879,0.120912,100,1.459066,957,2885,29,80,-0.000027,0.158416
样子,0.055862,0.039111,-0.011940,0.152004,100,1.428297,2549,2983,88,92,-0.008484,0.148515
抱怨,0.055825,0.038061,-0.019577,0.122534,100,1.466719,99,201,3,10,0.006521,0.188119
消失,0.055759,0.036949,-0.006962,0.123579,100,1.509080,385,886,24,36,-0.001028,0.207921
不是,0.055751,0.040535,-0.024008,0.130267,100,1.375389,11949,13989,188,283,0.000138,0.188119
十四,0.055736,0.037197,-0.025120,0.122489,100,1.498385,49,436,0,13,0.003098,0.158416
乱糟糟,0.055354,0.035729,-0.020720,0.118161,100,1.549293,42,86,8,13,0.000170,0.158416
姿态,0.055320,0.038707,-0.023112,0.121304,100,1.429213,181,216,4,7,0.000167,0.237624
要领,0.055297,0.041068,-0.018621,0.133247,100,1.346450,41,32,0,5,0.000603,0.138614
十足,0.055275,0.042187,-0.026923,0.137244,100,1.310220,70,173,2,5,0.005439,0.227723
妇人,0.055244,0.039198,-0.022857,0.119492,100,1.409363,42,497,0,10,-0.002093,0.158416
一幕,0.055125,0.039994,-0.018770,0.140012,100,1.378327,83,163,17,6,-0.000008,0.188119
朦胧,0.055026,0.037521,-0.007404,0.132196,100,1.466541,120,241,5,11,0.008322,0.217822
场面,0.054733,0.034143,-0.001399,0.120590,100,1.603048,169,275,11,17,-0.009290,0.148515
上前,0.054675,0.041033,-0.037949,0.128278,100,1.332448,322,366,4,9,-0.008484,0.138614
自豪感,0.054670,0.037979,-0.023617,0.122909,100,1.439498,14,22,7,5,0.001564,0.227723
是因为,0.054625,0.034876,-0.017042,0.116214,100,1.566276,545,1044,17,23,-0.002548,0.158416
带有,0.054492,0.043080,-0.029809,0.132989,100,1.264907,87,181,3,5,0.004910,0.237624
塞满,0.054459,0.038750,-0.017829,0.128292,100,1.405394,52,58,6,9,-0.003938,0.158416
任何人,0.054438,0.034415,-0.009445,0.125338,100,1.581837,272,401,7,8,0.005251,0.227723
电影,0.054283,0.038488,-0.022484,0.116627,100,1.410364,165,496,5,8,0.001567,0.207921
百姓,0.054218,0.041419,-0.018583,0.131118,100,1.308999,95,318,2,6,-0.003640,0.128713
叫苦,0.054212,0.036206,-0.008325,0.117783,100,1.497322,51,41,11,15,0.007888,0.207921
脑子,0.054152,0.039732,-0.014354,0.129103,100,1.362907,327,441,9,11,-0.004565,0.207921
惆怅,0.053805,0.041522,-0.028644,0.122224,100,1.295824,11,77,3,19,0.006279,0.168317
想来,0.053744,0.038577,-0.014136,0.132029,100,1.393150,126,182,3,5,0.001976,0.257426
悬念,0.053643,0.033634,-0.000074,0.131449,100,1.594887,8,35,2,5,0.000948,0.198020
片刻,0.053541,0.038496,-0.015536,0.130770,100,1.390838,179,367,2,8,-0.000826,0.158416
角色,0.053499,0.040082,-0.022834,0.125264,100,1.334718,161,234,1,5,-0.005452,0.217822
把握,0.053462,0.039939,-0.012940,0.121274,100,1.338588,162,175,12,9,0.003067,0.227723
只眼,0.053338,0.043923,-0.035228,0.125630,100,1.214347,73,127,2,5,-0.005312,0.207921
清静,0.053293,0.042508,-0.021413,0.133811,100,1.253740,69,122,1,6,0.008751,0.217822
以为,0.053262,0.038034,-0.012473,0.133213,100,1.400375,1521,2503,27,51,-0.001164,0.168317
期待,0.053231,0.038683,-0.029041,0.133051,100,1.376093,142,264,3,11,0.007005,0.267327
苍蝇,0.053171,0.042707,-0.014989,0.142743,100,1.244999,80,169,3,7,0.007415,0.237624
退出,0.053149,0.042239,-0.026274,0.131268,100,1.258300,195,245,2,9,-0.005892,0.158416
出血,0.053058,0.041213,-0.030973,0.136804,100,1.287405,49,92,1,6,0.003831,0.267327
成分,0.052621,0.038373,-0.024261,0.125123,100,1.371289,65,160,1,6,-0.001758,0.227723
味道,0.052402,0.039377,-0.022030,0.116264,100,1.330795,246,552,15,28,-0.000230,0.267327
一般,0.052317,0.039245,-0.014002,0.121857,100,1.333067,1704,2089,56,60,0.007835,0.237624
手臂,0.052174,0.040153,-0.019848,0.134579,100,1.299386,155,495,3,5,0.005526,0.297030
出自,0.052161,0.037411,-0.015624,0.132280,100,1.394287,58,101,12,5,-0.000836,0.178218
想像,0.052154,0.040368,-0.026216,0.126984,100,1.291951,38,163,0,7,-0.005978,0.198020
厂长,0.052132,0.035526,-0.012928,0.122995,100,1.467429,349,1627,12,32,0.000298,0.227723
据说,0.052001,0.035799,-0.006872,0.118733,100,1.452585,191,631,0,5,0.005036,0.237624
超过,0.051759,0.035829,-0.015946,0.119543,100,1.444598,206,272,2,5,0.001018,0.227723
闪过,0.051747,0.038972,-0.017347,0.124259,100,1.327806,139,111,39,41,-0.004913,0.178218
一群,0.051644,0.036757,-0.020955,0.120854,100,1.405023,837,729,11,5,-0.000039,0.227723
一早,0.051427,0.038663,-0.030183,0.116444,100,1.330146,215,272,4,5,-0.004207,0.168317
旋转,0.051405,0.032668,-0.004490,0.122139,100,1.573552,127,226,8,12,-0.003115,0.237624
任何,0.051114,0.038043,-0.013081,0.131292,100,1.343586,870,1760,18,25,0.004000,0.237624
罪过,0.051038,0.041312,-0.039223,0.118808,100,1.235422,89,109,1,6,0.001592,0.227723
小马,0.050830,0.037544,-0.022244,0.122961,100,1.353869,52,569,3,8,0.004242,0.178218
难免,0.050737,0.040269,-0.035223,0.118216,100,1.259947,91,176,2,14,0.005914,0.227723
汹涌,0.050532,0.037653,-0.024394,0.113759,100,1.342058,70,123,12,9,0.004499,0.247525
呼吸,0.050432,0.043683,-0.032878,0.133110,100,1.154481,348,357,18,18,0.007772,0.217822
酸酸的,0.050419,0.036352,-0.020232,0.117632,100,1.386978,6,31,1,10,0.002894,0.217822
却还,0.050367,0.043158,-0.025910,0.127495,100,1.167029,92,190,3,10,0.001439,0.237624
苦笑,0.050362,0.034732,-0.014009,0.119359,100,1.450007,186,273,5,8,-0.002255,0.247525
哪个,0.050315,0.035731,-0.012240,0.107797,100,1.408135,834,921,9,12,0.007647,0.207921
总有,0.050243,0.036892,-0.024545,0.107294,100,1.361911,205,351,11,18,-0.003493,0.188119
并不知道,0.050083,0.040833,-0.019889,0.123671,100,1.226532,49,144,0,5,0.005235,0.178218
发毛,0.050046,0.037066,-0.019668,0.120505,100,1.350170,20,21,11,17,-0.003834,0.198020
震撼,0.049958,0.038993,-0.019522,0.114083,100,1.281213,78,109,1,6,-0.000486,0.217822
折腾,0.049824,0.039912,-0.017255,0.125931,100,1.248365,157,291,4,13,0.002534,0.247525
无关,0.049723,0.036305,-0.018570,0.115603,100,1.369574,53,170,1,5,0.006165,0.227723
体谅,0.049595,0.047010,-0.045980,0.143407,100,1.054980,24,73,0,7,0.005611,0.277228
会儿,0.049570,0.037575,-0.021737,0.124770,100,1.319227,130,457,2,11,-0.004289,0.237624
有时,0.049453,0.036723,-0.014345,0.122008,100,1.346633,921,1139,15,29,0.003770,0.237624
憔悴,0.049450,0.036196,-0.014037,0.122130,100,1.366195,47,120,3,7,0.000065,0.267327
暖暖的,0.049423,0.039066,-0.025531,0.112456,100,1.265102,8,203,0,19,0.005421,0.267327
只能,0.049305,0.044462,-0.045355,0.139018,100,1.108918,866,2183,22,68,-0.001182,0.198020
蚂蚁,0.049300,0.038499,-0.015213,0.116627,100,1.280533,61,178,1,6,-0.002670,0.247525
行为,0.049065,0.038692,-0.022937,0.117924,100,1.268107,289,465,7,12,-0.000362,0.267327
气息,0.049063,0.036063,-0.038864,0.111130,100,1.360470,111,319,3,10,0.003698,0.207921
不信,0.048949,0.039975,-0.015873,0.113922,100,1.224496,471,486,3,10,0.006995,0.237624
原先,0.048925,0.045234,-0.037953,0.133706,100,1.081594,212,473,6,7,0.005037,0.247525
猜出,0.048805,0.034203,-0.015547,0.115852,100,1.426908,42,58,3,7,-0.002130,0.178218
